subject,age,gender,party,prime_type,rating,influenced,self_exclusion_1,complete_data
588773360,24,male,republican,prime_type_B,1,1,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,0,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_B,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_B,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_B,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_B,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_B,1,1,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_B,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_B,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,0,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,0,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_B,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_B,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
588773360,24,male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
577900158,42,female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,1,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_B,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
19446760,29,Female,republican,prime_type_A,0,0,"Yes, use my data",FALSE
905721027,30,Male,republican,prime_type_B,1,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,1,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,1,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,0,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,0,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,1,1,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_B,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,0,0,"Yes, use my data",TRUE
905721027,30,Male,republican,prime_type_A,0,0,"Yes, use my data",TRUE
462350836,36,Female,democrat,prime_type_A,0,1,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,1,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
462350836,36,Female,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,0,1,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,0,1,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,0,1,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,0,1,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,0,1,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,1,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,1,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,0,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_A,1,0,"Yes, use my data",FALSE
894732663,24,Male,republican,prime_type_B,0,0,"Yes, use my data",FALSE
